name,description,category_id,email,phone,website,address,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured,is_verified
Church Helsinki,"Quality religious organizations services in Helsinki, Finland. Professional and reliable business serving the local community.",64,info@churchhelsinki.com,+93-771-9337,https://www.churchhelsinki.com,879 Main Street,Helsinki,Finland,88465,52.626153,2.53716,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Faith Heraklion,"Quality religious organizations services in Heraklion, Greece. Professional and reliable business serving the local community.",64,info@faithheraklion.com,+47-566-3990,https://www.faithheraklion.com,400 King Street,Heraklion,Greece,96939,51.231859,12.848181,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Szeged Community,"Quality religious organizations services in Szeged, Hungary. Professional and reliable business serving the local community.",64,info@szegedcommunity.com,+54-423-3935,https://www.szegedcommunity.com,638 Queen Street,Szeged,Hungary,48024,57.222019,0.312279,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Galway Community,"Quality religious organizations services in Galway, Ireland. Professional and reliable business serving the local community.",64,info@galwaycommunity.com,+36-742-6356,https://www.galwaycommunity.com,769 High Street,Galway,Ireland,81477,42.10809,0.197842,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Church Naples,"Quality religious organizations services in Naples, Italy. Professional and reliable business serving the local community.",64,info@churchnaples.com,+67-912-7199,https://www.churchnaples.com,41 King Street,Naples,Italy,14891,63.743941,24.143906,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Spirit Riga,"Quality religious organizations services in Riga, Latvia. Professional and reliable business serving the local community.",64,info@spiritriga.com,+91-244-4482,https://www.spiritriga.com,545 Church Street,Riga,Latvia,36151,53.663092,5.311573,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Faith Šiauliai,"Quality religious organizations services in Šiauliai, Lithuania. Professional and reliable business serving the local community.",64,info@faithšiauliai.com,+61-358-5416,https://www.faithšiauliai.com,14 King Street,Šiauliai,Lithuania,26542,47.566276,-7.511083,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sacred Dudelange,"Quality religious organizations services in Dudelange, Luxembourg. Professional and reliable business serving the local community.",64,info@sacreddudelange.com,+72-244-4501,https://www.sacreddudelange.com,133 Queen Street,Dudelange,Luxembourg,71911,52.923941,23.715357,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Faith Valletta,"Quality religious organizations services in Valletta, Malta. Professional and reliable business serving the local community.",64,info@faithvalletta.com,+32-695-6067,https://www.faithvalletta.com,180 Main Street,Valletta,Malta,45639,42.850068,-4.027586,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Church Kraków,"Quality religious organizations services in Kraków, Poland. Professional and reliable business serving the local community.",64,info@churchkraków.com,+92-982-2523,https://www.churchkraków.com,535 King Street,Kraków,Poland,68661,44.531327,-8.849882,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sacred Cluj-Napoca,"Quality religious organizations services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",64,info@sacredcluj-napoca.com,+42-508-9506,https://www.sacredcluj-napoca.com,920 Main Street,Cluj-Napoca,Romania,88881,39.43543,15.191237,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Spirit Bratislava,"Quality religious organizations services in Bratislava, Slovakia. Professional and reliable business serving the local community.",64,info@spiritbratislava.com,+94-783-1552,https://www.spiritbratislava.com,195 Main Street,Bratislava,Slovakia,11574,64.615792,1.269649,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Spirit Maribor,"Quality religious organizations services in Maribor, Slovenia. Professional and reliable business serving the local community.",64,info@spiritmaribor.com,+85-199-8575,https://www.spiritmaribor.com,933 Queen Street,Maribor,Slovenia,35177,62.407687,15.464215,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Stockholm Community,"Quality religious organizations services in Stockholm, Sweden. Professional and reliable business serving the local community.",64,info@stockholmcommunity.com,+72-571-1481,https://www.stockholmcommunity.com,46 Queen Street,Stockholm,Sweden,96219,58.73296,6.166696,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Taste Salzburg,"Quality restaurant services in Salzburg, Austria. Professional and reliable business serving the local community.",2,info@tastesalzburg.com,+43-797-5839,https://www.tastesalzburg.com,949 High Street,Salzburg,Austria,50635,60.909602,29.083398,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Varna,"Quality restaurant services in Varna, Bulgaria. Professional and reliable business serving the local community.",2,info@cuisinevarna.com,+80-232-4610,https://www.cuisinevarna.com,715 Church Street,Varna,Bulgaria,35628,35.20226,8.897089,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Cuisine Rijeka,"Quality restaurant services in Rijeka, Croatia. Professional and reliable business serving the local community.",2,info@cuisinerijeka.com,+89-735-9737,https://www.cuisinerijeka.com,504 Queen Street,Rijeka,Croatia,20274,67.699536,-0.327369,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Limassol,"Quality restaurant services in Limassol, Cyprus. Professional and reliable business serving the local community.",2,info@cuisinelimassol.com,+45-815-4357,https://www.cuisinelimassol.com,308 High Street,Limassol,Cyprus,25193,44.187489,18.960901,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Brno,"Quality restaurant services in Brno, Czech Republic. Professional and reliable business serving the local community.",2,info@cuisinebrno.com,+49-859-8300,https://www.cuisinebrno.com,948 Queen Street,Brno,Czech Republic,87099,54.020736,9.071941,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Taste Aarhus,"Quality restaurant services in Aarhus, Denmark. Professional and reliable business serving the local community.",2,info@tasteaarhus.com,+42-110-8864,https://www.tasteaarhus.com,449 Church Street,Aarhus,Denmark,57841,50.863698,16.737848,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Dining Narva,"Quality restaurant services in Narva, Estonia. Professional and reliable business serving the local community.",2,info@diningnarva.com,+52-814-6744,https://www.diningnarva.com,748 Church Street,Narva,Estonia,17041,37.434286,22.870698,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Oulu Kitchen,"Quality restaurant services in Oulu, Finland. Professional and reliable business serving the local community.",2,info@oulukitchen.com,+94-615-4062,https://www.oulukitchen.com,990 Main Street,Oulu,Finland,64112,36.324308,10.133727,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Thessaloniki Kitchen,"Quality restaurant services in Thessaloniki, Greece. Professional and reliable business serving the local community.",2,info@thessalonikikitchen.com,+90-406-5814,https://www.thessalonikikitchen.com,19 High Street,Thessaloniki,Greece,40134,57.497839,13.582772,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Budapest Kitchen,"Quality restaurant services in Budapest, Hungary. Professional and reliable business serving the local community.",2,info@budapestkitchen.com,+42-861-2777,https://www.budapestkitchen.com,371 Queen Street,Budapest,Hungary,62446,46.743894,5.22148,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Restaurant Galway,"Quality restaurant services in Galway, Ireland. Professional and reliable business serving the local community.",2,info@restaurantgalway.com,+90-178-7963,https://www.restaurantgalway.com,166 King Street,Galway,Ireland,96415,50.388563,11.675973,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Palermo Kitchen,"Quality restaurant services in Palermo, Italy. Professional and reliable business serving the local community.",2,info@palermokitchen.com,+97-943-5407,https://www.palermokitchen.com,559 King Street,Palermo,Italy,27824,65.899661,-9.16127,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Dining Liepāja,"Quality restaurant services in Liepāja, Latvia. Professional and reliable business serving the local community.",2,info@diningliepāja.com,+66-447-9612,https://www.diningliepāja.com,100 Church Street,Liepāja,Latvia,16449,41.329095,20.112593,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Taste Panevėžys,"Quality restaurant services in Panevėžys, Lithuania. Professional and reliable business serving the local community.",2,info@tastepanevėžys.com,+79-200-3830,https://www.tastepanevėžys.com,323 Queen Street,Panevėžys,Lithuania,47604,66.350719,10.204899,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Luxembourg City,"Quality restaurant services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",2,info@cuisineluxembourgcity.com,+51-340-5976,https://www.cuisineluxembourgcity.com,203 King Street,Luxembourg City,Luxembourg,80928,65.339801,-3.684209,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Birkirkara,"Quality restaurant services in Birkirkara, Malta. Professional and reliable business serving the local community.",2,info@cuisinebirkirkara.com,+88-806-5171,https://www.cuisinebirkirkara.com,28 High Street,Birkirkara,Malta,58257,50.55958,-0.091938,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Taste Poznań,"Quality restaurant services in Poznań, Poland. Professional and reliable business serving the local community.",2,info@tastepoznań.com,+55-233-4733,https://www.tastepoznań.com,360 Main Street,Poznań,Poland,61788,68.281848,3.64052,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Timișoara,"Quality restaurant services in Timișoara, Romania. Professional and reliable business serving the local community.",2,info@cuisinetimișoara.com,+99-771-3127,https://www.cuisinetimișoara.com,871 Main Street,Timișoara,Romania,50407,48.895666,16.53172,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Cuisine Banská Bystrica,"Quality restaurant services in Banská Bystrica, Slovakia. Professional and reliable business serving the local community.",2,info@cuisinebanskábystrica.com,+59-606-3260,https://www.cuisinebanskábystrica.com,122 Church Street,Banská Bystrica,Slovakia,59441,41.528892,20.649531,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Taste Maribor,"Quality restaurant services in Maribor, Slovenia. Professional and reliable business serving the local community.",2,info@tastemaribor.com,+59-597-9473,https://www.tastemaribor.com,277 Church Street,Maribor,Slovenia,44180,56.963746,9.099344,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Cuisine Malmö,"Quality restaurant services in Malmö, Sweden. Professional and reliable business serving the local community.",2,info@cuisinemalmö.com,+76-148-3950,https://www.cuisinemalmö.com,309 King Street,Malmö,Sweden,95135,38.903417,13.061369,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Retail Salzburg,"Quality retail services in Salzburg, Austria. Professional and reliable business serving the local community.",15,info@retailsalzburg.com,+89-314-7401,https://www.retailsalzburg.com,541 Queen Street,Salzburg,Austria,14846,64.815638,11.171681,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Sofia,"Quality retail services in Sofia, Bulgaria. Professional and reliable business serving the local community.",15,info@marketsofia.com,+33-490-1002,https://www.marketsofia.com,939 Queen Street,Sofia,Bulgaria,35623,66.951323,10.739029,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Zagreb,"Quality retail services in Zagreb, Croatia. Professional and reliable business serving the local community.",15,info@marketzagreb.com,+93-519-2304,https://www.marketzagreb.com,197 King Street,Zagreb,Croatia,98228,60.573107,4.951179,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Retail Larnaca,"Quality retail services in Larnaca, Cyprus. Professional and reliable business serving the local community.",15,info@retaillarnaca.com,+87-251-4159,https://www.retaillarnaca.com,886 Queen Street,Larnaca,Cyprus,79629,45.306297,24.671997,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shopping Liberec,"Quality retail services in Liberec, Czech Republic. Professional and reliable business serving the local community.",15,info@shoppingliberec.com,+71-674-9040,https://www.shoppingliberec.com,303 Queen Street,Liberec,Czech Republic,60122,48.373062,8.696658,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Retail Aarhus,"Quality retail services in Aarhus, Denmark. Professional and reliable business serving the local community.",15,info@retailaarhus.com,+82-683-4925,https://www.retailaarhus.com,298 Queen Street,Aarhus,Denmark,94576,64.426796,1.915718,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Tallinn,"Quality retail services in Tallinn, Estonia. Professional and reliable business serving the local community.",15,info@markettallinn.com,+62-449-8906,https://www.markettallinn.com,131 King Street,Tallinn,Estonia,13690,41.654983,-1.226001,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Shopping Vantaa,"Quality retail services in Vantaa, Finland. Professional and reliable business serving the local community.",15,info@shoppingvantaa.com,+79-899-8374,https://www.shoppingvantaa.com,864 Queen Street,Vantaa,Finland,73004,48.334344,13.882116,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Retail Athens,"Quality retail services in Athens, Greece. Professional and reliable business serving the local community.",15,info@retailathens.com,+77-472-7140,https://www.retailathens.com,163 High Street,Athens,Greece,78937,45.640973,-9.136653,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pécs Store,"Quality retail services in Pécs, Hungary. Professional and reliable business serving the local community.",15,info@pécsstore.com,+95-280-3232,https://www.pécsstore.com,322 Main Street,Pécs,Hungary,85953,43.560012,-1.088097,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Shopping Cork,"Quality retail services in Cork, Ireland. Professional and reliable business serving the local community.",15,info@shoppingcork.com,+41-962-5554,https://www.shoppingcork.com,423 King Street,Cork,Ireland,86967,49.752369,10.414169,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Naples Store,"Quality retail services in Naples, Italy. Professional and reliable business serving the local community.",15,info@naplesstore.com,+46-695-6623,https://www.naplesstore.com,180 Church Street,Naples,Italy,65792,52.556201,-7.051183,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jelgava Store,"Quality retail services in Jelgava, Latvia. Professional and reliable business serving the local community.",15,info@jelgavastore.com,+59-761-7454,https://www.jelgavastore.com,273 High Street,Jelgava,Latvia,51266,67.752307,18.313073,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Kaunas,"Quality retail services in Kaunas, Lithuania. Professional and reliable business serving the local community.",15,info@marketkaunas.com,+31-905-5376,https://www.marketkaunas.com,748 King Street,Kaunas,Lithuania,33655,62.976454,25.132712,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shop Luxembourg City,"Quality retail services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",15,info@shopluxembourgcity.com,+41-904-1451,https://www.shopluxembourgcity.com,120 Church Street,Luxembourg City,Luxembourg,74794,44.948518,0.696887,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Qormi,"Quality retail services in Qormi, Malta. Professional and reliable business serving the local community.",15,info@marketqormi.com,+59-872-2686,https://www.marketqormi.com,460 Queen Street,Qormi,Malta,16744,41.727824,4.789195,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Retail Wrocław,"Quality retail services in Wrocław, Poland. Professional and reliable business serving the local community.",15,info@retailwrocław.com,+96-457-6780,https://www.retailwrocław.com,963 High Street,Wrocław,Poland,96860,54.391404,14.755712,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Shopping Timișoara,"Quality retail services in Timișoara, Romania. Professional and reliable business serving the local community.",15,info@shoppingtimișoara.com,+57-461-8958,https://www.shoppingtimișoara.com,487 Main Street,Timișoara,Romania,17654,52.864591,24.290843,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shop Košice,"Quality retail services in Košice, Slovakia. Professional and reliable business serving the local community.",15,info@shopkošice.com,+37-996-3356,https://www.shopkošice.com,96 Queen Street,Košice,Slovakia,50733,60.071462,-6.975982,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Maribor Store,"Quality retail services in Maribor, Slovenia. Professional and reliable business serving the local community.",15,info@mariborstore.com,+38-468-6810,https://www.mariborstore.com,556 Main Street,Maribor,Slovenia,60355,68.933005,10.374297,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shop Uppsala,"Quality retail services in Uppsala, Sweden. Professional and reliable business serving the local community.",15,info@shopuppsala.com,+82-319-6321,https://www.shopuppsala.com,740 High Street,Uppsala,Sweden,95126,45.268881,7.590853,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Graz Retail,"Quality retail stores services in Graz, Austria. Professional and reliable business serving the local community.",54,info@grazretail.com,+42-801-7007,https://www.grazretail.com,668 Church Street,Graz,Austria,53070,43.906857,24.698519,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Burgas,"Quality retail stores services in Burgas, Bulgaria. Professional and reliable business serving the local community.",54,info@marketburgas.com,+80-224-9268,https://www.marketburgas.com,749 Queen Street,Burgas,Bulgaria,68276,59.524098,9.784589,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Rijeka,"Quality retail stores services in Rijeka, Croatia. Professional and reliable business serving the local community.",54,info@marketrijeka.com,+43-345-1000,https://www.marketrijeka.com,124 Queen Street,Rijeka,Croatia,68282,62.697124,10.749115,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Outlet Limassol,"Quality retail stores services in Limassol, Cyprus. Professional and reliable business serving the local community.",54,info@outletlimassol.com,+62-590-2673,https://www.outletlimassol.com,155 Church Street,Limassol,Cyprus,66763,65.157592,10.908143,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Outlet Liberec,"Quality retail stores services in Liberec, Czech Republic. Professional and reliable business serving the local community.",54,info@outletliberec.com,+70-506-2557,https://www.outletliberec.com,117 High Street,Liberec,Czech Republic,12569,39.343477,0.408558,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Copenhagen Retail,"Quality retail stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",54,info@copenhagenretail.com,+97-298-8750,https://www.copenhagenretail.com,317 Church Street,Copenhagen,Denmark,55559,36.424134,4.307582,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Kohtla-Järve,"Quality retail stores services in Kohtla-Järve, Estonia. Professional and reliable business serving the local community.",54,info@marketkohtla-järve.com,+82-892-6581,https://www.marketkohtla-järve.com,240 High Street,Kohtla-Järve,Estonia,55697,68.648637,24.880523,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Vantaa,"Quality retail stores services in Vantaa, Finland. Professional and reliable business serving the local community.",54,info@marketvantaa.com,+62-563-8110,https://www.marketvantaa.com,487 King Street,Vantaa,Finland,19600,56.391824,1.678601,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Outlet Thessaloniki,"Quality retail stores services in Thessaloniki, Greece. Professional and reliable business serving the local community.",54,info@outletthessaloniki.com,+34-705-2459,https://www.outletthessaloniki.com,261 Main Street,Thessaloniki,Greece,96724,35.740241,2.177104,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Store Debrecen,"Quality retail stores services in Debrecen, Hungary. Professional and reliable business serving the local community.",54,info@storedebrecen.com,+54-153-2235,https://www.storedebrecen.com,112 Queen Street,Debrecen,Hungary,23427,63.224695,-4.92966,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Outlet Galway,"Quality retail stores services in Galway, Ireland. Professional and reliable business serving the local community.",54,info@outletgalway.com,+80-921-5587,https://www.outletgalway.com,210 King Street,Galway,Ireland,67379,69.002466,12.040303,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Naples,"Quality retail stores services in Naples, Italy. Professional and reliable business serving the local community.",54,info@marketnaples.com,+94-874-7771,https://www.marketnaples.com,913 King Street,Naples,Italy,43724,44.194034,-9.508579,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Riga,"Quality retail stores services in Riga, Latvia. Professional and reliable business serving the local community.",54,info@marketriga.com,+68-145-4753,https://www.marketriga.com,94 Main Street,Riga,Latvia,87103,61.0716,29.468185,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Store Kaunas,"Quality retail stores services in Kaunas, Lithuania. Professional and reliable business serving the local community.",54,info@storekaunas.com,+87-866-2623,https://www.storekaunas.com,782 High Street,Kaunas,Lithuania,24325,66.857645,-9.178409,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Esch-sur-Alzette,"Quality retail stores services in Esch-sur-Alzette, Luxembourg. Professional and reliable business serving the local community.",54,info@marketesch-sur-alzette.com,+93-692-7596,https://www.marketesch-sur-alzette.com,58 King Street,Esch-sur-Alzette,Luxembourg,11183,50.077221,24.339804,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Sliema Retail,"Quality retail stores services in Sliema, Malta. Professional and reliable business serving the local community.",54,info@sliemaretail.com,+78-954-7763,https://www.sliemaretail.com,505 Main Street,Sliema,Malta,79967,55.345356,-0.956312,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Poznań Retail,"Quality retail stores services in Poznań, Poland. Professional and reliable business serving the local community.",54,info@poznańretail.com,+58-531-3686,https://www.poznańretail.com,133 High Street,Poznań,Poland,51574,49.282212,10.522078,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Market Constanța,"Quality retail stores services in Constanța, Romania. Professional and reliable business serving the local community.",54,info@marketconstanța.com,+80-358-4731,https://www.marketconstanța.com,399 Church Street,Constanța,Romania,60275,45.961771,6.131165,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Market Bratislava,"Quality retail stores services in Bratislava, Slovakia. Professional and reliable business serving the local community.",54,info@marketbratislava.com,+96-406-5796,https://www.marketbratislava.com,345 High Street,Bratislava,Slovakia,44978,39.446192,0.651027,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Store Koper,"Quality retail stores services in Koper, Slovenia. Professional and reliable business serving the local community.",54,info@storekoper.com,+77-600-7265,https://www.storekoper.com,312 Church Street,Koper,Slovenia,35331,52.29732,23.875798,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Stockholm Retail,"Quality retail stores services in Stockholm, Sweden. Professional and reliable business serving the local community.",54,info@stockholmretail.com,+79-753-4964,https://www.stockholmretail.com,801 High Street,Stockholm,Sweden,24798,67.517084,2.654368,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Study Linz,"Quality schools services in Linz, Austria. Professional and reliable business serving the local community.",31,info@studylinz.com,+70-328-3695,https://www.studylinz.com,604 Main Street,Linz,Austria,79892,38.830547,20.555493,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
School Burgas,"Quality schools services in Burgas, Bulgaria. Professional and reliable business serving the local community.",31,info@schoolburgas.com,+99-382-5385,https://www.schoolburgas.com,67 Main Street,Burgas,Bulgaria,65849,47.846252,5.452656,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Study Split,"Quality schools services in Split, Croatia. Professional and reliable business serving the local community.",31,info@studysplit.com,+79-537-9075,https://www.studysplit.com,569 High Street,Split,Croatia,91299,45.42649,23.828293,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Study Larnaca,"Quality schools services in Larnaca, Cyprus. Professional and reliable business serving the local community.",31,info@studylarnaca.com,+68-459-4046,https://www.studylarnaca.com,844 High Street,Larnaca,Cyprus,40747,54.67361,10.069927,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
