name,description,address,phone_number,website,email,category,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured
ZBW - Leibniz-Informationszentrum Wirtschaft,Professional library services.,"Neuer Jungfernstieg 21, 20354 Hamburg, Germany",040 42834219,http://www.zbw.eu/,info@zbwleibnizinformationszentrumwirtschaft.com,Libraries,Hamburg,Germany,,53.557045,9.992481,,,,,,,,true,true,false
ZEHA Berlin Store Prenzlauer Berg,Professional shoe store services.,"Prenzlauer Allee 213, 10405 Berlin, Germany",030 200933041,http://www.zeha-berlin.de/,info@zehaberlinstoreprenzlauerberg.com,Shoe Stores,Berlin,Germany,,52.536069,13.421875,,,,,,,,true,true,false
ZEIT Café - Torrefaktum Kaffeerösterei,Professional cafe services.,"Speersort 1, 20095 Hamburg, Germany",,https://torrefaktum.de/,info@zeitcafetorrefaktumkaffeerosterei.com,Cafés & Coffee,Hamburg,Germany,,53.549718,9.998624,,,,,,,,true,true,false
ZEIT FÜR BROT,Professional bakery services.,"Ottenser Hauptstraße 41, 22765 Hamburg, Germany",040 46650710,https://zeitfuerbrot.com/,info@zeitfurbrot.com,Pastry Shops,Hamburg,Germany,,53.551819,9.928617,,,,,,,,true,true,false
ZT The Golden Barcelona Hotel,"Modern rooms in a polished hotel offering international dining, an outdoor pool & a gym.","Carrer d'Àvila, 135, Sant Martí, 08018 Barcelona, Spain",934 83 38 76,http://goldenbarcelona.zthotels.com/,info@ztthegoldenbarcelonahotel.com,Hotel,Barcelona,Spain,,41.400072,2.190979,,,,,,,,true,true,false
Zahnarzt Berlin Charlottenburg - Dental21 (ehemals Dentalzentrum Plus),Professional dentist services.,"Wilmersdorfer Str. 112, 10627 Berlin, Germany",030 8560940,https://www.dental21-charlottenburg.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarztberlincharlottenburgdental21ehemalsdentalzentrumplus.com,Dentist,Berlin,Germany,,52.506948,13.306872,,,,,,,,true,true,false
Zahnarzt Berlin Kudamm - Dental21,Professional dentist services.,"Kurfürstendamm 33, 10719 Berlin, Germany",030 81455310,https://www.dental21-kudamm.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarztberlinkudammdental21.com,Dentist,Berlin,Germany,,52.502979,13.324368,,,,,,,,true,true,false
Zahnarzt Berlin Mitte | FAMDENTAL,Professional dentist services.,"Weydingerstraße 18, 10178 Berlin, Germany",030 23457373,https://zahnarzt-mitte.com/,info@zahnarztberlinmittefamdental.com,Dentist,Berlin,Germany,,52.526776,13.414088,,,,,,,,true,true,false
Zahnarzt Berlin Schöneberg - Dental21 (ehemals Dentalzentrum Plus),Professional dentist services.,"Potsdamer Str. 160, 10783 Berlin, Germany",030 280446680,https://www.dental21-schoeneberg.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarztberlinschonebergdental21ehemalsdentalzentrumplus.com,Dentist,Berlin,Germany,,52.496078,13.360983,,,,,,,,true,true,false
Zahnarzt Hamburg - Dental21,Professional dentist services.,"Sternstraße 105, 20357 Hamburg, Germany",040 55613988,https://www.dental21-sternschanze.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarzthamburgdental21.com,Dentist,Hamburg,Germany,,53.56115,9.96719,,,,,,,,true,true,false
Zahnarzt Hamburg - Dental21 (ehemals MVZ Dentalzentrum Hamburg Gänsemarkt GmbH),Professional dentist services.,"Poststraße 20, 20354 Hamburg, Germany",040 24874700,https://www.dental21-gaensemarkt.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarzthamburgdental21ehemalsmvzdentalzentrumhamburggansemarktgmbh.com,Dentist,Hamburg,Germany,,53.554282,9.988442,,,,,,,,true,true,false
Zahnarzt Hamburg Bramfeld - Dental21,Professional dentist services.,"Seehofallee 3, 22177 Hamburg, Germany",040 74305596,https://www.dental21-bramfeld.de/?utm_medium=directory&utm_source=google&utm_campaign=bookings_directory_google,info@zahnarzthamburgbramfelddental21.com,Dentist,Hamburg,Germany,,53.616972,10.076794,,,,,,,,true,true,false
Zahnarztpraxis Dr. Elena Heinemann,Professional dentist services.,"Spitalerstraße 16, 20095 Hamburg, Germany",040 324279,https://www.zahnarztpraxis-spitalerstrasse.de/,info@zahnarztpraxisdrelenaheinemann.com,Dentist,Hamburg,Germany,,53.551753,10.001652,,,,,,,,true,true,false
Zahnarztpraxis High Dental Dr. Ivo Hradsky und Kollegen Berlin-Mitte,Professional dentist services.,"Rosenthaler Str. 71, 10119 Berlin, Germany",030 2823396,http://high-dental.de/,info@zahnarztpraxishighdentaldrivohradskyundkollegenberlinmitte.com,Dentist,Berlin,Germany,,52.529128,13.401996,,,,,,,,true,true,false
Zahnarztpraxis Wonderful Smile Hamburg Innenstadt,Professional dentist services.,"Colonnaden 51, 20354 Hamburg, Germany",040 323494,https://www.wonderfulsmile.hamburg/?utm_source=maps,info@zahnarztpraxiswonderfulsmilehamburginnenstadt.com,Dentist,Hamburg,Germany,,53.557777,9.989833,,,,,,,,true,true,false
Zahnklinik - MVZ Dentologicum 290,Professional dentist services.,"Friedensallee 290, 22763 Hamburg, Germany",040 3803830,https://www.dentologicum.de/,info@zahnklinikmvzdentologicum290.com,Dentist,Hamburg,Germany,,53.559849,9.910787,,,,,,,,true,true,false
Zahnkompetenz im Zentrum | Prof. Dr. Andreas Olze und Kollegen,Professional dentist services.,"Friedrichstraße 186, 10117 Berlin, Germany",030 206138690,http://www.schoene-zaehne-berlin.de/,info@zahnkompetenzimzentrumprofdrandreasolzeundkollegen.com,Dentist,Berlin,Germany,,52.511921,13.389388,,,,,,,,true,true,false
Zahnmedizin an der Musikhalle - Michael Ennen & Dres. Neumann,Professional dentist services.,"Johannes-Brahms-Platz 9, 20355 Hamburg, Germany",040 353086,https://www.zahnaerzte-hamburg-innenstadt.de/,info@zahnmedizinandermusikhallemichaelennendresneumann.com,Dentist,Hamburg,Germany,,53.554903,9.980125,,,,,,,,true,true,false
Zahnzentrum ABC Bogen,Professional dentist services.,"ABC-Straße 19, 20354 Hamburg, Germany",040 35004114,http://www.zahnzentrum-abc-bogen.de/,info@zahnzentrumabcbogen.com,Dentist,Hamburg,Germany,,53.553949,9.986198,,,,,,,,true,true,false
Zahnzentrum Mitte - Dein Zahnarzt in Berlin Mitte,Professional dentist services.,"Alt-Moabit 82, 10555 Berlin, Germany",030 3913750,https://zahnzentrum-mitte.de/,info@zahnzentrummittedeinzahnarztinberlinmitte.com,Dentist,Berlin,Germany,,52.524659,13.335865,,,,,,,,true,true,false
"Zahnärzte Hamburg Zahnärztin, Zahnarzt Dr. Humsi",Professional dentist services.,"Neuer Wall 39, 20354 Hamburg, Germany",040 353535,https://www.dr-humsi.de/,info@zahnarztehamburgzahnarztinzahnarztdrhumsi.com,Dentist,Hamburg,Germany,,53.551362,9.990628,,,,,,,,true,true,false
Zahnärzte in der Hamburger City - Dr. med. dent. Daria von Riewel (ehem. Niemietz),Professional dentist services.,"Spitalerstraße 32, 20095 Hamburg, Germany",040 337171,https://zahnarzt.hamburg/,info@zahnarzteinderhamburgercitydrmeddentdariavonriewelehemniemietz.com,Dentist,Hamburg,Germany,,53.551274,9.999827,,,,,,,,true,true,false
Zalamera BnB,"Fashionable pension in an 1880s property featuring understated rooms, a relaxed cafe & a terrace.","C/ de Pelai, 44, Extramurs, 46007 València, Valencia, Spain",654 37 80 77,http://www.zalamerabnb.com/,info@zalamerabnb.com,Bed & Breakfasts,Valencia,Spain,,39.465266,-0.379406,,,,,,,,true,true,false
Zapaterias Marbella,Professional shoe store services.,"C. de Tetuán, 26, Centro, 28013 Madrid, Spain",915 23 19 26,,info@zapateriasmarbella.com,Shoe Stores,Madrid,Spain,,40.41792,-3.703285,,,,,,,,true,true,false
Zara,"Spanish fashion chain offering on-trend house-brand clothing, shoes & accessories.","Rue du Président Édouard Herriot 41-43, 69001 Lyon, France",0 801 84 13 91,https://www.zara.com/fr/fr/stores-locator/zara-lyon-edouard-herriot-s3490,info@zara.com,Clothing Store,Lyon,France,,45.763553,4.834417,,,,,,,,true,true,false
Zed,Professional mediterranean restaurant services.,"Carrer de València, 399, L'Eixample, 08013 Barcelona, Spain",931 38 78 69,https://zedbcn.info/,info@zed.com,Asian Restaurants,Barcelona,Spain,,41.401295,2.174573,,,,,,,,true,true,false
Zeha Berlin Store Schöneberg,Professional shoe store services.,"Belziger Str. 21, 10823 Berlin, Germany",030 200933043,https://www.zeha-berlin.de/,info@zehaberlinstoreschoneberg.com,Shoe Stores,Berlin,Germany,,52.487178,13.354163,,,,,,,,true,true,false
Zeise Kinos,Professional movie theater services.,"Friedensallee 7-9, 22765 Hamburg, Germany",040 30603682,http://www.zeise.de/,info@zeisekinos.com,Cinemas,Hamburg,Germany,,53.554394,9.927507,,,,,,,,true,true,false
Zeit für Brot,Professional bakery services.,"Alte Schönhauser Str. 4, 10119 Berlin, Germany",030 28046780,https://zeitfuerbrot.com/,info@zeitfurbrot.com,Pastry Shops,Berlin,Germany,,52.528015,13.408607,,,,,,,,true,true,false
Zentral- und Landesbibliothek Berlin (ZLB) - Berliner Stadtbibliothek,Professional library services.,"Breite Str. 30-36, 10178 Berlin, Germany",030 90226401,http://www.zlb.de/,info@zentralundlandesbibliothekberlinzlbberlinerstadtbibliothek.com,Libraries,Berlin,Germany,,52.515472,13.404172,,,,,,,,true,true,false
Zentralbibliothek,Professional library services.,"Hühnerposten 1, 20097 Hamburg, Germany",040 426060,http://www.buecherhallen.de/,info@zentralbibliothek.com,Libraries,Hamburg,Germany,,53.549657,10.0085,,,,,,,,true,true,false
Zentralbibliothek Recht (ZBR),Professional library services.,"Rothenbaumchaussee 33, 20148 Hamburg, Germany",040 428387171,https://www.jura.uni-hamburg.de/die-fakultaet/zbr.html,info@zentralbibliothekrechtzbr.com,Libraries,Hamburg,Germany,,53.566654,9.98816,,,,,,,,true,true,false
Zia Maria - Pizzeria,Professional pizza restaurant services.,"Pappelallee 32A, 10437 Berlin, Germany",,https://zia-maria.de/,info@ziamariapizzeria.com,Pizza Restaurants,Berlin,Germany,,52.545862,13.417878,,,,,,,,true,true,false
Ziegler & Heidorn Steuerberatungsgesellschaft mbB,Professional consultant services.,"Große Theaterstraße 1, 20354 Hamburg, Germany",040 31976801,https://www.ziegler-heidorn.de/,info@zieglerheidornsteuerberatungsgesellschaftmbb.com,Business Consultants,Hamburg,Germany,,53.556207,9.991338,,,,,,,,true,true,false
Zieten Apotheke,Professional pharmacy services.,"Großbeerenstraße 11, 10963 Berlin, Germany",030 5471690,https://www.zietenapotheke.de/,info@zietenapotheke.com,Pharmacy,Berlin,Germany,,52.498159,13.384822,,,,,,,,true,true,false
Zimt & Zucker Café,Professional cafe services.,"Brodschrangen 4, 20457 Hamburg, Germany",0176 84896461,https://zimtundzuckercafe.de/,info@zimtzuckercafe.com,Cafés & Coffee,Hamburg,Germany,,53.548772,9.993603,,,,,,,,true,true,false
Ziraat Bank International AG - Hamburg Filiale,Professional bank services.,"Steindamm 72, 20099 Hamburg, Germany",040 2840070,https://www.ziraatbank.de/,info@ziraatbankinternationalaghamburgfiliale.com,Bank,Hamburg,Germany,,53.554697,10.015826,,,,,,,,true,true,false
Zivah Salón | Peluquería en Valencia,Professional hair salon services.,"Carrer de Borriana, 37, L'Eixample, 46005 València, Valencia, Spain",960 28 33 82,http://www.zivahsalon.com/,info@zivahsalonpeluqueriaenvalencia.com,Beauty Salon,Valencia,Spain,,39.466098,-0.364942,,,,,,,,true,true,false
Zoe Lee,Professional shoe store services.,"19 Rue du Parc Royal, 75003 Paris, France",01 48 87 05 47,http://www.zoelee.co.uk/,info@zoelee.com,Shoe Stores,Paris,France,,48.858831,2.36232,,,,,,,,true,true,false
Zoetrope Vintage,Professional clothing store services.,"Carrer de les Ramelleres, 24, Ciutat Vella, 08001 Barcelona, Spain",,,info@zoetropevintage.com,Clothing Store,Barcelona,Spain,,41.384617,2.168368,,,,,,,,true,true,false
Zona Madrid Real Estate,Professional real estate agency services.,"C. de Sta. Isabel, 17, Centro, 28012 Madrid, Spain",910 34 03 63,https://www.zonamadrid.com/,info@zonamadridrealestate.com,Real Estate Agencies,Madrid,Spain,,40.410573,-3.697853,,,,,,,,true,true,false
Zontes Valencia,Professional store services.,"C/ de l'Arquitecte Alfaro, 56, Poblados Marítimos, 46011 València, Valencia, Spain",963 16 41 58,http://zontesvalencia.es/,info@zontesvalencia.com,Retail,Valencia,Spain,,39.465803,-0.334448,,,,,,,,true,true,false
Zoo Palast,Professional movie theater services.,"Hardenbergstraße 29A, 10623 Berlin, Germany",030 632259259,https://zoopalast.premiumkino.de/,info@zoopalast.com,Cinemas,Berlin,Germany,,52.505895,13.334208,,,,,,,,true,true,false
Zozoville Gallery,Professional art gallery services.,"Simon-Dach-Straße 31, 10245 Berlin, Germany",030 54597982,http://www.zozoville.com/,info@zozovillegallery.com,Art Galleries,Berlin,Germany,,52.508976,13.45598,,,,,,,,true,true,false
Zoï,"Intimate bakery & cafe offering vegan pastries & cakes, plus teas, coffees & juices.","46 Mnt de la Grande-Côte, 69001 Lyon, France",06 49 49 15 25,https://www.zoi-kitchen.com/,info@zoi.com,Pastry Shops,Lyon,France,,45.771485,4.831427,,,,,,,,true,true,false
Zumzeig Cinema,Independent films are shown in this intimate art-house movie theater with a compact bistro.,"Carrer de Béjar, 53, Sants-Montjuïc, 08014 Barcelona, Spain",935 46 14 11,http://www.zumzeigcine.coop/,info@zumzeigcinema.com,Cinemas,Barcelona,Spain,,41.377347,2.14507,,,,,,,,true,true,false
Zur Gerichtslaube,"Eatery in 13th-century building with beer garden, serving Berlin/Brandenburg fare in vaulted rooms.","Poststraße 28, 10178 Berlin, Germany",030 2415697,http://www.gerichtslaube.de/,info@zurgerichtslaube.com,Restaurant,Berlin,Germany,,52.517054,13.406332,,,,,,,,true,true,false
Zurich,Professional insurance agency services.,"Via Augusta, 200, Sarrià-Sant Gervasi, 08021 Barcelona, Spain",913 75 57 55,https://www.zurich.es/,info@zurich.com,Insurance Agencies,Barcelona,Spain,,41.398374,2.141006,,,,,,,,true,true,false
Zurich Seguros Valencia - Meriñán & Asociados,Professional insurance agency services.,"Gran Via del Marqués del Túria, 27, L'Eixample, 46005 València, Valencia, Spain",961 36 67 32,https://segurmer.es/,info@zurichsegurosvalenciamerinanasociados.com,Insurance Agencies,Valencia,Spain,,39.466148,-0.371642,,,,,,,,true,true,false
Zweirad-Shop Cintula,Professional store services.,"Tempelhofer Weg 3, 12099 Berlin, Germany",030 7518566,http://www.cintula-honda.com/,info@zweiradshopcintula.com,Retail,Berlin,Germany,,52.46009,13.41968,,,,,,,,true,true,false
Zyankali Bar,Creative cocktails & absinthe in a colorful bar filled with chemistry equipment & quirky artifacts.,"Gneisenaustraße 17, 10961 Berlin, Germany",,http://www.zyankalibar.chayns.net/,info@zyankalibar.com,Bars & Pubs,Berlin,Germany,,52.491559,13.392898,,,,,,,,true,true,false
a&o Hamburg Reeperbahn,"No-frills property offering complimentary breakfast, plus a lively bar & a lounge with TV.","Reeperbahn 154, 20359 Hamburg, Germany",040 31769994600,https://www.aohostels.com/house/hamburg-reeperbahn/,info@aohamburgreeperbahn.com,Hostels,Hamburg,Germany,,53.549742,9.958747,,,,,,,,true,true,false
a&o Hostel Berlin Hauptbahnhof,"Basic hostel with mixed & female 4–8 bed dorms, plus a roof terrace with a bar & billiards table.","Lehrter Str. 12, 10557 Berlin, Germany",030 3229204200,https://www.aohostels.com/house/berlin-hauptbahnhof/,info@aohostelberlinhauptbahnhof.com,Hotel,Berlin,Germany,,52.529105,13.363631,,,,,,,,true,true,false
a&o Hostel Berlin Mitte,"Unfussy hostel offering complimentary Wi-Fi, plus a common area with billiards & a TV.","Köpenicker Str. 127-129, 10179 Berlin, Germany",030 809475200,https://www.aohostels.com/house/berlin-mitte/,info@aohostelberlinmitte.com,Hostels,Berlin,Germany,,52.508851,13.424,,,,,,,,true,true,false
a&o Hostel Hamburg City,"Streamlined rooms & dorms in a laid-back lodging with a bar, games & a rooftop terrace.","Spaldingstraße 160, 20097 Hamburg, Germany",040 1812984000,https://www.aohostels.com/house/hamburg-city-sued/,info@aohostelhamburgcity.com,Hostels,Hamburg,Germany,,53.550662,10.022802,,,,,,,,true,true,false
a&o Hostel Hamburg Hauptbahnhof,"Unfussy hotel featuring complimentary Wi-Fi, a laid-back bar & casual eatery, plus a billiards area.","Amsinckstraße 2-10, 20097 Hamburg, Germany",040 64421045600,https://www.aohostels.com/house/hamburg-hauptbahnhof/,info@aohostelhamburghauptbahnhof.com,Hotel,Hamburg,Germany,,53.547531,10.010716,,,,,,,,true,true,false
aProperties Real Estate,Professional real estate agency services.,"Carrer de Mossèn Femades, 3, Ciutat Vella, 46002 València, Valencia, Spain",961 28 59 65,https://www.aproperties.es/,info@apropertiesrealestate.com,Real Estate Agencies,Valencia,Spain,,39.468836,-0.37492,,,,,,,,true,true,false
aProperties Real Estate Madrid,Professional real estate agency services.,"C. de Serrano, 60, 4ª Planta, Salamanca, 28001 Madrid, Spain",918 00 54 65,https://www.aproperties.es/,info@apropertiesrealestatemadrid.com,Real Estate Agencies,Madrid,Spain,,40.428813,-3.68683,,,,,,,,true,true,false
abcmotor.es,Professional store services.,"Calle de María Tubau, 8, Edif Auge planta 2, Fuencarral-El Pardo, 28050 Madrid, Spain",633 66 07 80,http://www.abcmotor.es/,info@abcmotores.com,Retail,Madrid,Spain,,40.513642,-3.673419,,,,,,,,true,true,false
"adidas Store Hamburg, Moenckebergstraße","Retail store featuring the brand's signature athletic footwear, clothes & accessories.","Mönckebergstraße 11, 20095 Hamburg, Germany",040 80818310,https://go.adidas.com/ihha/11c0ab86,info@adidasstorehamburgmoenckebergstrae.com,Clothing Store,Hamburg,Germany,,53.550875,10.00077,,,,,,,,true,true,false
afs - accounting financial services GmbH,Professional consultant services.,"Hoheluftchaussee 95, 20253 Hamburg, Germany",040 67593500,http://www.afs-hamburg.com/impressum.html,info@afsaccountingfinancialservicesgmbh.com,Business Consultants,Hamburg,Germany,,53.582186,9.970447,,,,,,,,true,true,false
amedes experts,Professional doctor services.,"Mönckebergstraße 10, 20095 Hamburg, Germany",0800 5891688,http://www.amedes-experts-hamburg.de/,info@amedesexperts.com,Medical Laboratories,Hamburg,Germany,,53.551646,10.00273,,,,,,,,true,true,false
art4berlin GALERIE,Trendy gallery selling accessibly-priced contemporary paintings from nudes to landscapes.,"Wundtstraße 62, 14057 Berlin, Germany",0172 3847447,http://www.art4berlin.de/,info@art4berlingalerie.com,Art Galleries,Berlin,Germany,,52.507313,13.284954,,,,,,,,true,true,false
arthur assurance,Professional insurance agency services.,"248 Av. du 24 Avril 1915, 13012 Marseille, France",04 91 91 70 79,https://www.arthurassurances.fr/contact/,info@arthurassurance.com,Insurance Agencies,Marseille,France,,43.308648,5.438686,,,,,,,,true,true,false
autobiz,Professional car dealer services.,"Carrer de l'Uruguai, 11, Jesús, 46007 València, Valencia, Spain",960 13 30 53,http://www.autobiz-ocasion.es/,info@autobiz.com,Car Dealers,Valencia,Spain,,39.459235,-0.386129,,,,,,,,true,true,false
b-ware Ladenkino,"Independent cinema with an underground vibe, plus DVDs to rent, memorabilia & a whiskey bar.","Gärtnerstraße 19, 10245 Berlin, Germany",030 20078888,http://www.ladenkino.de/,info@bwareladenkino.com,Cinemas,Berlin,Germany,,52.511858,13.461648,,,,,,,,true,true,false
ba&sh - Toulouse,Professional clothing store services.,"20 Rue Saint-Antoine du T, 31000 Toulouse, France",05 61 29 73 16,https://ba-sh.com/fr/fr/,info@bashtoulouse.com,Clothing Store,Toulouse,France,,43.603617,1.4474,,,,,,,,true,true,false
bed & breakfast Bigalke,Professional bed and breakfast services.,"Op de Elg 38a, 22393 Hamburg, Germany",040 6019351,http://bb-big.de/Kontakt_Anfahrt.html,info@bedbreakfastbigalke.com,Bed & Breakfasts,Hamburg,Germany,,53.65134,10.121701,,,,,,,,true,true,false
bedroomforyou,Professional bed and breakfast services.,"Tornquiststraße 1, 20259 Hamburg, Germany",040 40186137,http://www.bedroomforyou.de/,info@bedroomforyou.com,Bed & Breakfasts,Hamburg,Germany,,53.57211,9.958702,,,,,,,,true,true,false
boutique new delhi lyon/ Nuances Bohème,Professional clothing store services.,"6 Pl. de la Baleine, 69005 Lyon, France",04 78 42 63 35,,info@boutiquenewdelhilyonnuancesboheme.com,Clothing Store,Lyon,France,,45.763172,4.828106,,,,,,,,true,true,false
bp,Professional gas station services.,"Av. d'Aragó, 6, El Pla del Real, 46021 València, Valencia, Spain",963 37 02 27,https://map.bp.com/es-ES/ES/estacion-de-servicio/valencia/e-s-bp-gebe/16381,info@bp.com,Gas Stations,Valencia,Spain,,39.468724,-0.359403,,,,,,,,true,true,false
buddenhagen,Professional electronics store services.,"Barmbeker Str. 156-160, 22299 Hamburg, Germany",040 465660,https://www.euronics.de/hamburg-buddenhagen/?utm_source=gmb&utm_medium=referral,info@buddenhagen.com,Electronics Stores,Hamburg,Germany,,53.593797,10.000482,,,,,,,,true,true,false
cabinet MOOV,Professional consultant services.,"137 Rue d'Aboukir, 75002 Paris, France",06 29 33 16 45,https://www.moov.paris/,info@cabinetmoov.com,Business Consultants,Paris,France,,48.869192,2.351268,,,,,,,,true,true,false
cafe neundrei,"Vegan cakes, smoothies & breakfast bowls, at a cafe with a window counter & sofas in the basement.","Monbijoupl. 2, 10178 Berlin, Germany",,http://www.neundrei.com/,info@cafeneundrei.com,Cafés & Coffee,Berlin,Germany,,52.523105,13.399806,,,,,,,,true,true,false
café la muse,"Brunch & coffee, plus street food–style small plates, in a cheery restaurant with sidewalk seats.","2-6 Rue de Lodi, 13006 Marseille, France",04 91 37 91 79,http://www.cafelamuse.fr/,info@cafelamuse.com,Restaurant,Marseille,France,,43.291395,5.384859,,,,,,,,true,true,false
café perle,Professional bar services.,"8 Rue Léon Gambetta, 31000 Toulouse, France",09 86 22 71 07,,info@cafeperle.com,Bars & Pubs,Toulouse,France,,43.602349,1.441238,,,,,,,,true,true,false
car dealership,Professional car dealer services.,"Av. de Portugal, 1, Latina, 28011 Madrid, Spain",076-922 91 32,https://www.yamovil.es/car-dealer-madrid,info@cardealership.com,Car Dealers,Madrid,Spain,,40.416259,-3.723693,,,,,,,,true,true,false
chambre d'hôte Croix-Rousse,Professional bed and breakfast services.,"3 Rue Chazière, 69004 Lyon, France",06 07 80 36 95,,info@chambredhotecroixrousse.com,Bed & Breakfasts,Lyon,France,,45.773346,4.819905,,,,,,,,true,true,false
chez ann,"Relaxed venue for dim sum dumplings & Japanese gyoza, with gluten-free, vegan & vegetarian options.","29 Rue de l'Échiquier, 75010 Paris, France",09 83 34 27 68,http://echiquier.chezann.fr/,info@chezann.com,Asian Restaurants,Paris,France,,48.871479,2.350356,,,,,,,,true,true,false
chez wladimir,Professional french restaurant services.,"Carrer del Comte d'Altea, 46, L'Eixample, 46005 València, Valencia, Spain",603 86 05 75,https://www.instagram.com/chezwladimir/,info@chezwladimir.com,French Restaurants,Valencia,Spain,,39.467003,-0.365387,,,,,,,,true,true,false
chic&basic Born Boutique Hotel,"Stylish boutique hotel offering minimalist, mood-lit rooms, plus bike rentals & a trendy lounge.","Carrer de la Princesa, 50, Ciutat Vella, 08003 Barcelona, Spain",932 95 46 52,https://www.chicandbasic.com/es/hotel-born-barcelona/?utm_source=google&utm_medium=organic&utm_campaign=born-google-my-business,info@chicbasicbornboutiquehotel.com,Hotel,Barcelona,Spain,,41.386776,2.182426,,,,,,,,true,true,false
"cic, LYON",Professional bank services.,"POLE IMMOBILIER, 6 Rue du Bât d'Argent, 69001 Lyon, France",04 78 92 05 16,https://www.cic.fr/fr/banques/particuliers/Details.aspx?banque=10096&guichet=18621&bureau=00&pva=000&type=branch&loca=CHAZAY%20D%20AZERGUES,info@ciclyon.com,Bank,Lyon,France,,45.765974,4.834918,,,,,,,,true,true,false
cogesa expats,Professional insurance agency services.,"Carrer de la Diputació, 262, L'Eixample, 08007 Barcelona, Spain",933 42 95 00,https://www.cogesaexpats.es/,info@cogesaexpats.com,Insurance Agencies,Barcelona,Spain,,41.390849,2.168074,,,,,,,,true,true,false
cohen + dobernigg BUCHHANDEL,Professional book store services.,"Sternstraße 4, 20357 Hamburg, Germany",040 40185110,http://www.codobuch.de/,info@cohendoberniggbuchhandel.com,Bookstore,Hamburg,Germany,,53.558611,9.967498,,,,,,,,true,true,false
compramostucoche.es Barcelona-Sants,Professional car dealer services.,"Carrer del Rector Triadó, 98, Sants-Montjuïc, 08014 Barcelona, Spain",930 34 27 41,https://tasatucoche.cat/compramostucoche-es-barcelona-sants/,info@compramostucocheesbarcelonasants.com,Car Dealers,Barcelona,Spain,,41.379134,2.1426,,,,,,,,true,true,false
compramostucoche.es Madrid-Cuzco,Professional car dealer services.,"Av. de Alberto de Alcocer, 11, Chamartín, 28036 Madrid, Spain",911 67 71 20,,info@compramostucocheesmadridcuzco.com,Car Dealers,Madrid,Spain,,40.45921,-3.686498,,,,,,,,true,true,false
dennis friseur,Professional hair salon services.,"Ferdinandstraße 6, 20095 Hamburg, Germany",040 32904650,https://www.dennisfriseur.de/,info@dennisfriseur.com,Beauty Salon,Hamburg,Germany,,53.554871,10.000976,,,,,,,,true,true,false
die kleine konditorei,Professional bakery services.,"Osterstraße 176, 20255 Hamburg, Germany",040 60039090,http://www.kleine-konditorei.com/,info@diekleinekonditorei.com,Pastry Shops,Hamburg,Germany,,53.5794,9.946276,,,,,,,,true,true,false
digitalanders,Professional consultant services.,"An d. Alster 18, 20099 Hamburg, Germany",040 27884883,https://www.digitalanders.de/,info@digitalanders.com,Business Consultants,Hamburg,Germany,,53.560249,10.012395,,,,,,,,true,true,false
dinh van,Professional jewelry store services.,"57 Rue Francis Davso, 13001 Marseille, France",04 91 54 08 53,http://www.dinhvan.com/,info@dinhvan.com,Jewelry Stores,Marseille,France,,43.293021,5.375938,,,,,,,,true,true,false
do you read me?!,"Small shop with a hand-picked selection of books & magazines on fashion, art, architecture & more.","Auguststraße 28, 10117 Berlin, Germany",030 69549695,http://www.doyoureadme.de/,info@doyoureadme.com,Bookstore,Berlin,Germany,,52.527103,13.397758,,,,,,,,true,true,false
easyHotel Berlin Hackescher Markt,"Budget property offering utilitarian rooms with en suite bathrooms, plus TVs & Wi-Fi for a fee.","Rosenthaler Str. 69, 10119 Berlin, Germany",030 40006550,https://www.easyhotel.com/hotels/germany/berlin/berlin-hackescher-markt?utm_source=google&utm_medium=organic&utm_campaign=GMB-franchised-berlin-hackescher-markt,info@easyhotelberlinhackeschermarkt.com,Hotel,Berlin,Germany,,52.528846,13.402245,,,,,,,,true,true,false
edit 32 | Tienda de ropa de mujer en Valencia | Women´s luxury clothing store,Professional clothing store services.,"Carrer del Comte de Salvatierra, 32, L'Eixample, 46004 València, Valencia, Spain",962 04 63 42,http://www.edit32store.com/,info@edit32tiendaderopademujerenvalenciawomensluxuryclothingstore.com,Clothing Store,Valencia,Spain,,39.468466,-0.367404,,,,,,,,true,true,false
elbgold Röstkaffee GmbH,Professional food services.,"Lagerstraße 34c, 20357 Hamburg, Germany",040 23517520,http://www.elbgold.com/,info@elbgoldrostkaffeegmbh.com,Asian Restaurants,Hamburg,Germany,,53.56322,9.967075,,,,,,,,true,true,false
elblaw Rechtsanwälte,Professional lawyer services.,"Kaiser-Wilhelm-Straße 93/6.OG, 20355 Hamburg, Germany",040 41189380,https://www.elblaw.de/,info@elblawrechtsanwalte.com,Legal Services,Hamburg,Germany,,53.554697,9.980728,,,,,,,,true,true,false
